              0         0.1367          30000           4101
              3       0.107267          30000           3218
              6      0.0919667          30000           2759
              9      0.0834333          30000           2503
             11      0.0806333          30000           2419
             13      0.0786333          30000           2359
             15      0.0776333          30000           2329
